
"ID_REF"	"GSM1169222"	"GSM1169223"	"GSM1169224"	"GSM1169225"	"GSM1169226"	"GSM1169227"	"GSM1169228"	"GSM1169229"	"GSM1169230"	"GSM1169231"	"GSM1169232"	"GSM1169233"	"GSM1169234"	"GSM1169235"	"GSM1169236"	"GSM1169237"
"Skluy_57.2.6:6"	0.250059852	0.366691657	0.247151806	0.306709344	0.536889304	0.23013866	0.407373071	0.405174533	-0.018936042	-0.127013918	-0.303193165	-0.110958049	-0.354942164	-0.372886249	-0.154772531	-0.249824286
"Skluy_57.2.7:7"	0.190161262	0.133758748	0.123339247	0.121102368	0.008849961	0.22120638	-0.012603838	-0.155551123	0.339103752	0.134199057	0.213552621	0.240146201	0.382966785	0.353381259	0.478621357	0.733290277
"Skluy_57.2.8:8"	-0.018936785	-0.037616562	-0.019285461	-0.002611035	0.132300184	0.223185746	0.202439161	0.193637325	-0.475507395	-0.28901984	-0.422304739	-0.254295723	0.144856185	0.096471923	0.094580093	0.176249428
"Skluy_57.2.9:9"	-0.255378038	-0.038249669	-0.060680063	-0.176655243	-0.148719987	-0.042266553	-0.157010695	-0.08094552	0.465515564	-0.263025402	-0.109041838	-0.07070713	0.359494211	-0.111332987	-0.038005346	-0.042780931
"Skluy_57.3.1:1"	0.12625083	0.069220662	0.424121846	0.232303732	-0.143476746	0.065143114	-0.108946841	-0.010316632	0.236252163	0.353457777	0.234923934	0.273751165	0.190779502	0.20034571	0.112495412	0.183508805
"Skluy_575.1.1:1"																
"Skluy_58.1.10:10"	0.67371121	0.837932761	0.774143322	0.707255825	0.729915129	1.107012642	0.844863855	0.775198859	0.636779967	0.814292133	0.752837188	0.814137601	-0.217674204	0.249332026	-0.127244711	0.005605464
"Skluy_58.1.11:11"	-0.152869465	-0.031555263	-0.079561528	-0.037475205	-0.113298047	-0.000692925	0.032694474	-0.005045868	-0.500762464	-0.505008166	-0.314235253	-0.600819302	-0.139385023	0.004707529	0.018050496	0.071192079
"Skluy_58.1.12:12"	-0.137264875	-0.090600049	0.024339518	-0.060671864	-0.00983593	0.00478146	-0.185525984	0.001164592	0.325602718	0.52512216	0.324613242	0.44893671	-0.130291273	0.005778463	-0.125174947	-0.098600891
"Skluy_58.1.13:13"	0.260773597	0.248342576	0.261504137	0.201691486	-0.273762067	-0.123294456	-0.260097212	-0.422406458	0.599122939	0.712640713	0.413338791	0.670330162	-0.046403813	-0.135648375	-0.076882911	-0.075118269
"Skluy_58.1.14:14"	-0.142938992	-0.172398677	-0.045976476	-0.372788363	-0.213044354	-0.071349339	-0.172993509	-0.085466506	0.320469219	0.449939018	0.306409797	0.361046606	-0.076082117	-0.049917703	-0.225408055	-0.109742441
"Skluy_58.1.15:15"	0.141284727	-0.065093918	0.008132725	0.053547741	0.068773613	0.118363708	0.04958258	0.052227405	-0.004405191	-0.100733495	-0.049864744	-0.016769116	0.121249323	0.010592009	0.047285065	-0.129452533
"Skluy_58.1.16:16"	0.05200563	-0.157065389	-0.151578046	-0.115274135	-0.095896315	-0.450420849	-0.458994259	-0.193610776	-0.006955059	-0.165311007	-0.06441559	0.137694	-0.082077828	0.082610905	-0.256791652	0.058082989
"Skluy_58.1.17:17"	0.06342713	0.241786594	0.102062608	0.278628328	0.013697729	-0.137386836	-0.017035723	0.136193365	0.215127317	0.353571465	0.256906896	0.305948674	0.153019771	0.178150639	0.080457348	0.164643067
"Skluy_58.1.18:18"	0.079838312	-0.026439423	0.040684779	-0.025780052	0.002559632	0.08167269	0.003117059	-0.017346409	0.002582969	-0.064624325	-0.178409894	-0.089044811	-0.242521572	-0.3619712	-0.253564766	-0.262756271
"Skluy_58.1.19:19"	-0.347860829	-0.429204979	-0.433540494	-0.399098656	-0.93455756	-0.829820673	-0.621050637	-0.488668836	0.726207211	0.826145608	0.772319663	0.673722992	-0.234495269	-0.335885792	-0.324293582	-0.669116277
"Skluy_58.1.1:1"	0.219979067	0.251843284	0.261589527	0.214809029	-0.165408495	-0.031102395	0.066215177	0.06023753	-0.039793736	0.009858217	-0.005011224	0.072817681	0.082396441	0.132778456	-0.11498202	0.294819358
"Skluy_58.1.20:20"	-0.901672785	-0.864048689	-0.938219375	-0.769681447	-2.212945058	-2.332751321	-2.194031613	-2.331036462	-1.151882248	-1.275208197	-1.261770333	-0.883995517	0.697236569	1.049282614	1.062932083	0.733827116
"Skluy_58.1.21:21"	-0.199339767	-0.195142626	-0.209274837	-0.136858159	0.175584486	-0.048127356	-0.045464657	0.086310225	0.946270456	0.454341283	0.440735436	0.79299283	-0.442724593	-0.275596433	-0.349967625	-0.461374748
"Skluy_58.1.2:2"	0.096972707	-0.155814162	-0.208827991	-0.459895104	-0.362143099	-0.415074702	-0.35431083	-0.431578156	0.832831332	0.529558555	0.761153444	0.815681396	0.047360105	-0.254830327	-0.193989228	-0.377551257
"Skluy_58.1.3:3"	0.170458492	0.128281882	0.055232727	0.135511771	0.096988975	0.230287323	0.092490031	0.091721313	0.049365407	-0.115521958	-0.064400684	-0.015679241	0.053456534	-0.118543007	0.059813399	0.045270895
"Skluy_58.1.4:4"	-0.304297002	-0.247456674	-0.304310629	-0.650153232	-0.251972551	-0.40891498	-0.33183404	-0.446652436	0.536803287	0.10429545	0.354923629	0.287305889	-0.112446607	-0.439797748	-0.187017717	-0.22669748
"Skluy_58.1.5:5"	0.167101679	0.250029338	0.102791687	0.047271839	0.185243516	0.186322369	0.410252574	0.252303101	1.037834551	1.188282526	1.045689814	1.015171283	0.269908197	0.389771824	0.43401308	0.539061341
"Skluy_58.1.6:6"	-0.909426304	-0.894402868	-0.678864554	-0.736829859	-0.5983033	-0.637333918	-0.769244364	-0.654362893	-0.529384546	-0.642596226	-0.614086474	-0.553214209	0.369526404	0.58278291	0.604387109	0.758340468
"Skluy_58.1.7:7"	0.215008691	0.350289078	0.210518629	0.070353263	1.020422004	0.489167674	0.834450349	0.659148453	-0.164771117	-0.454458116	-0.389039573	-0.534740099	0.305373929	-0.037983836	0.064977813	0.16163753
"Skluy_58.1.8:8"	0.021592894	0.214391965	0.09485089	0.183537201	0.348768945	0.202013542	0.315109034	0.180098218	-0.263042897	-0.160724785	-0.095213591	-0.207405822	-0.007144818	-0.014365185	-0.039236902	0.077244832
"Skluy_58.1.9:9"	0.189042084	-0.014649273	-0.072261684	-0.106763112	-0.168461303	-0.328260741	-0.055874725	-0.069990217	-0.312745103	-0.452838838	-0.395271053	-0.113924034	-0.181209541	-0.456473556	-0.54322177	-0.355477731
"Skluy_58.2.1:1"	0.075628647	-0.136898229	-0.004803291	-0.048730543	0.420791125	0.384654448	0.212253966	0.24407967	0.469114317	0.486225012	0.395685574	0.424082904	0.096033716	-0.00587612	-0.10602	0.187576025
"Skluy_58.2.2:2"	-0.285717369	-0.700676311	-1.202488337	-1.040696629	-0.252262228	-0.451310408	-0.285395045	-0.100960875	-0.314157457	-1.117917745	-0.828966628	-0.664894408	0.279983512	-0.481542051	-0.244318727	-0.536105529
"Skluy_58.2.3:3"	-1.565508589	-1.551504156	-1.635083428	-1.478588046	-1.627818054	-1.442903495	-1.562243803	-1.443434088	-1.634863127	-1.430833923	-1.742284725	-1.55867581	0.617433356	0.433936377	0.415696427	0.499351893
"Skluy_581.1.1:1"					0.300405682							-0.178317199				
"Skluy_59.1.1:1"	-0.690669675	-0.604431552	-0.72612224	-0.768889204	-1.36746587	-1.390178976	-1.250859882	-1.307272161	-0.991711335	-1.157942193	-0.821258901	-0.938394826	-0.173358125	-0.051088103	0.139044223	-0.081071469
"Skluy_59.2.1:1"	-0.848363358	-0.455426603	-0.750415668	-0.5154072	-1.316762479	-1.05119524	-1.049886671	-1.042394002	0.664312069	0.761838517	0.740969013	0.703312194	-0.77042514	-0.455957094	-0.636627733	-0.576304477
"Skluy_59.2.2:2"	-0.142129966	-0.201949121	-0.508243211	-0.018137773	-0.000735171	-0.202954453	-0.380532522	-0.171634863	0.995308845	0.709383814	0.962686368	0.864432997	0.031511522	0.682930851	-0.060271284	-0.079163092
"Skluy_59.4.1:1"	0.287866054	0.329393168	-0.001405133	0.229309559	-0.347297325	-0.385838723	-0.479687602	-0.287816157	-0.080242786	-0.264488066	-0.025774736	-0.082401402	-0.088735067	0.185518251	-0.056310029	-0.075563035
"Skluy_59.4.2:2"	0.020896549	-0.072225626	0.039033546	0.238890828	0.140954911	0.327921609	0.290424061	0.09637711	-0.516180993	-0.324827902	-0.424486543	-0.391278106	-0.124302139	-0.145140721	0.205052666	0.009839605
"Skluy_59.4.3:3"	-0.419109952	-0.284506423	-0.462836434	-0.400816785	-0.279996149	-0.356267288	-0.194244138	-0.187806662	-0.215070117	-0.042180876	-0.175670419	-0.312417856	-0.584090754	-0.694487053	-0.697665588	-0.726675119
"Skluy_59.5.1:1"	-0.328002781	-0.206593571	-0.186883959	-0.116729367	-0.095881025	-0.205894276	0.023410393	-0.170002967	1.335822681	1.477391453	1.501605942	1.366176192	0.276992715	0.295801729	0.284158136	0.296052807
"Skluy_59.5.2:2"	0.344481529	0.079644485	0.180232402	0.246564347	0.045220982	-0.095079249	0.090682308	-0.032860353	0.460731748	0.676776687	0.58618877	0.47130249	0.195821868	-0.115403099	0.052168434	-0.02397701
"Skluy_59.5.3:3"	-0.361652521	-0.259575938	-0.313453664	-0.402848688	-0.753944615	-0.821071881	-0.680044989	-0.791104838	-0.252717217	-0.125276396	0.022646762	-0.051024973	0.358325939	0.407653632	0.272292142	0.176594216
"Skluy_59.5.4:4"	-0.055248911	0.012221837	-0.128450212	-0.030819886	0.068190224	-0.079762614	0.07243205	0.008525273	-0.101657474	-0.322326114	-0.247444969	-0.298375388	-0.066785457	-0.037985228	-0.055039004	-0.096220168
"Skluy_59.5.5:5"	-0.177850879	-0.099419942	-0.199849133	-0.424545937	0.070472706	0.081875203	-0.016733638	0.127998581	-0.193960581	-0.376644157	-0.325487987	-0.329750608	0.0435168	-0.376686357	-0.082018479	-0.089548067
"Skluy_59.5.6:6"	-1.710684605				0.388677827							-1.041896266				
"Skluy_59.5.7:7"	0.040313417	0.019774783	0.091334412	0.171949964	-0.251035377	-0.120305763	-0.265615078	-0.330054078	0.335926601	0.518546318	0.450570045	0.447909535	0.071069957	0.231147935	0.255096572	0.025402658
"Skluy_59.6.10:10"	0.027724261	0.017036068	-0.040728073	0.084167107	-0.35304372	-0.44420209	-0.291557745	-0.11796811	-0.590413569	-0.709769934	-0.535094676	-0.572561553	-0.388167511	-0.347253769	-0.387424721	-0.459896792
"Skluy_59.6.11:11"	0.399314654	0.1733726	0.339485767	0.213435373	-0.029160533	-0.12691498	0.106292306	0.083061232	-0.264299525	-0.445354025	-0.363017279	-0.41389107	0.01302904	-0.013161069	-0.101007108	-0.110668258
"Skluy_59.6.12:12"	-0.313463799	-0.302090428	-0.288025005	-0.090308447	-0.353234336	-0.464465343	-0.218037614	-0.379321122	0.486300022	0.231001392	0.439966953	0.354044255	0.143700165	0.182814239	0.088808809	-0.098620807
"Skluy_59.6.13:13"	0.085621391	-0.110704369	-0.002392362	-0.012535332	0.193083453	0.113774903	0.156895355	0.156575613	-0.058223887	0.009871658	0.033546063	-0.11005676	0.068389821	-0.185810777	-0.055101203	-0.111785097
"Skluy_59.6.1:1"	1.736034041	1.655821211	1.578009588	2.192892366	1.152058072	0.885919079	0.681921206	0.913726131	-0.03472518	-0.239095308	-1.483743458	0.146110159	-0.537051446	-0.039437225	-0.100286189	-0.075043851
"Skluy_59.6.2:2"	0.151959449	0.237942069	0.172420127	0.065919364	0.559237962	0.288574603	0.411167277	0.453251847	-0.334767643	-0.426870191	-0.381217517	-0.135775632	-0.01043157	-0.080158758	-0.121384437	0.139971239
"Skluy_59.6.3:3"	0.052476291	-0.381608159	-0.500217094	-0.273463288	-0.465667326	-0.572124733	-0.498028284	-0.358637451	-0.567361108	-0.422263638	-0.29802893	-0.220035537	0.310912387	-0.236320984	-0.136490698	-0.291749464
"Skluy_59.6.4:4"	-0.091571055	-0.022436463	-0.014806549	-0.018253458	-0.159538225	-0.236378748	-0.008176949	0.088463867	0.022793817	-0.046877067	-0.153649719	-0.079963906	-0.060794616	0.055351907	-0.053876478	-0.135379889
"Skluy_59.6.5:5"	-0.461287975	-0.402637155	-0.610551005	-0.441832728	-0.204947081	-0.297358647	-0.242442639	-0.423800789	-0.728327718	-0.376391736	-0.554810931	-0.448799472	0.029070357	-0.031841892	-0.143490471	-0.013465459
"Skluy_59.6.6:6"	-0.217677223	-0.345980989	-0.257241335	-0.176870375	-0.309700193	-0.200162779	-0.162889368	-0.06401868	-0.161982718	-0.087400579	-0.130347429	-0.013895985	0.079409015	0.112123603	0.260937339	0.008891695
"Skluy_59.6.7:7"	-0.002758638	0.064830751	0.055777258	-0.044943426	0.093063369	0.294760979	-0.051076627	0.029395935	0.627156878	0.722889578	0.696424425	0.688498189	-0.09289576	0.120216826	-0.003130455	0.155263716
"Skluy_59.6.8:8"	-0.123504424	0.227041157	-0.102151702	-0.070160622	0.15108168	-0.039085462	0.143224062	0.125782533	-0.100659813	-0.297070883	0.345279687	-0.164187751	0.204993748	0.212785164	0.191831517	0.22756391
"Skluy_59.6.9:9"	0.397581077	0.333053691	0.455365992	0.359622473	0.76817433	0.935075611	0.871976283	0.787077248	-0.401000989	-0.350719487	-0.22770766	-0.298329321	0.143378868	0.14384709	0.26258896	0.235366119
"Skluy_591.1.1:1"							0.663211934			0.035853581		0.598146899			2.396459112	
"Skluy_595.1.1:1"	0.170749206	-0.062113976	-0.194100465	0.041368302	-0.369521501	-0.029228988	-0.108111093	-0.265843672	-0.31213721	-0.224786386	-0.484451325	-0.468198607	0.354831667	-0.19740192	0.31918841	-0.086591543
"Skluy_6.2.1:1"	0.312802028	-0.040338182	-0.027925827	0.465305607	2.496848007	2.17235869	2.114000056	2.237625884	0.824616822	0.335002358	0.520812084	1.213688714	-0.883190176	-0.40906076	-1.079818932	0.021288081
"Skluy_6.2.2:2"	-0.211398948	-0.4161352	-0.450278134	-0.396397465	-0.419634914	-0.418972379	-0.196739034	-0.248114954	-0.372135426	-0.675799677	-0.347432812	-0.489609985	-0.386012309	-0.220198991	-0.36347299	-0.322056954
"Skluy_6.2.3:3"	-0.064412313	0.00062651	-0.017130608	0.062010951	-0.265455434	-0.143017491	-0.075767662	-0.303013127	-0.26979085	-0.447584628	-0.320044658	-0.257097664	-0.048574794	0.096144474	0.120695199	-0.124984981
"Skluy_6.2.4:4"	-0.261354146	-0.220454523	-0.236967636	-0.154103327	-0.200154095	-0.363512226	-0.030815858	-0.135903906	-0.153665108	-0.247685641	-0.218286891	-0.053803457	-0.324737358	-0.188779796	-0.384895468	-0.338210791
"Skluy_6.2.5:5"	-0.009265391	0.086947354	0.029284993	-0.022424112	-0.019783341	-0.322215642	0.089967849	0.009823858	0.689034186	0.529588827	0.773663738	0.700191547	0.004129485	0.301231303	0.170436822	0.171348945
"Skluy_6.2.6:6"	-0.232294189	-0.283895327	-0.263496313	-0.228862139	-0.010426185	-0.196006334	-0.268193755	-0.258693896	-0.071525216	-0.437045998	-0.282223319	-0.351739371	-0.263752287	-0.304931409	-0.368104916	-0.157354912
"Skluy_6.3.10:10"	-0.287123556	-1.515407432	1.893555206	-1.401798651	-1.204678035		-1.618647311	-2.714975944	-0.82750859	-2.521969197	-1.737527645	-2.165293799	-0.468126853	-1.196329224	-1.468358904	-0.51035223
"Skluy_6.3.11:11"	-0.026476263	-0.103534515	-0.046732034	-0.212180576	-0.156495879	-0.158043399	-0.338910577	-0.316330757	-0.02414228	0.031348314	0.056606425	0.148117574	0.2370141	0.187458009	0.227395842	0.235066834
"Skluy_6.3.12:12"	0.520956953	0.463468916	0.330445576	0.51444827	-0.505705624	-0.517244521	-0.259613482	-0.529401697	-0.692986651	-0.799238632	-0.861499967	-0.655179903	0.188906397	0.652842552	-0.088319261	0.306393161
"Skluy_6.3.13:13"	-0.152128511	-0.1203099	-0.292785398	-0.159986205	0.445897948	0.401276732	0.237547644	0.483400432	-0.417111059	-0.632735754	-0.64163066	-0.667746967	-0.120998675	-0.42405286	-0.071275667	-0.190347938
"Skluy_6.3.14:14"	0.22658092	0.258428563	0.221444469	0.258932872	0.160089922	0.230397117	0.121900164	0.309270173	0.232313346	0.266842879	0.311002013	0.28554801	0.013821129	0.275545224	-0.055341151	0.135832921
"Skluy_6.3.15:15"	0.348700632	0.333988789	0.310886782	0.635316077	0.016029927	0.195012443	0.101734523	0.053713978	-0.017852864	0.145050065	-0.04195776	0.022130908	0.148257274	0.29348014	0.067715705	0.290969912
"Skluy_6.3.16:16"	-0.743187832	-0.693355656	-0.813457122	-0.739948495	-0.436971445	-0.455628141	-0.297062626	-0.46304378	-0.32543866	-0.354648921	-0.44948163	-0.403254427	-0.760093484	-0.572593431	-0.60146018	-0.495486587
"Skluy_6.3.17:17"	0.526311193	0.341996211	0.429356162	0.442020413	0.508453131	0.358171792	0.51182605	0.480439757	0.896316892	0.696505226	0.821025683	0.968646043	-1.090124216	-1.241281377	-1.516891255	-1.339459697
"Skluy_6.3.18:18"	-0.153113955	-0.059037624	-0.13457622	-0.093017826	-0.033374431	-0.223411115	-0.084648103	-0.244764627	-0.436170006	0.220951097	-0.303883315	-0.200803124	-0.034636237	0.305134396	0.398463971	0.20556954
"Skluy_6.3.19:19"	0.192972454	0.122133641	0.276637398	0.382960496	0.736821056	0.473820135	0.547101156	0.436981226	-0.336459135	-0.598379621	-0.638502486	-0.607649228	-0.165752438	-0.229815835	-0.389213165	-0.147499419
"Skluy_6.3.1:1"	-0.464606273	-0.359409889	-0.615744943	-0.582489007	-0.275267935	-0.372794686	-0.343675852	-0.449100916	0.026616421	-0.287016611	-0.135866658	-0.032328274	-0.085801746	0.000670095	-0.283519541	-0.09283891
"Skluy_6.3.20:20"	-0.055437779	-0.10701354	-0.481542204	-0.078074084	0.061962488	0.108574644	0.275037183	0.083144104	-0.230725186	-0.103585835	-0.037991502	0.161222717	-0.020924653	0.03192637	0.006829233	-0.141048239
"Skluy_6.3.21:21"	-0.135491156	0.187426768	0.100988559	0.169693961	-0.138566421	-0.101371496	-0.125167274	-0.106039365	0.252126639	0.526736118	0.145882249	0.424603686	0.18197268	0.040479931	-0.020665953	0.117790123
"Skluy_6.3.22:22"	-0.061718192	-0.077113989	-0.141026732	-0.218451214	0.046749421	0.189056516	0.07906306	0.122132132	-0.253745485	-0.189004392	-0.270627831	-0.217187614	0.028807602	-0.048369664	-0.078809495	-0.12123141
"Skluy_6.3.23:23"	0.106809532	0.30475627	0.295459061	0.329376268	0.578388197	0.579002063	0.662225254	0.606492677	-0.013644447	0.11699141	0.063668595	0.13275668	0.091700316	0.094909105	0.308200326	0.109805864
"Skluy_6.3.24:24"	-0.100596167	-0.274075101	-0.152146442	-0.158694383	-0.06068071	-0.161557608	-0.112137562	0.086912121	0.248588373	0.38288161	0.28379762	0.277067652	0.239353118	0.06539504	0.129991641	0.180898955
"Skluy_6.3.25:25"	-0.512771501	-0.429453539	-0.29801366	-0.370027435	-0.341067229	-0.53890743	-0.458161091	-0.422812419	0.131238439	0.044204743	0.30114902	0.064981183	0.08292898	0.191833186	0.30723611	0.351144087
"Skluy_6.3.26:26"	0.044203431	0.188468469	0.384760023	0.240244977	0.501777918	0.699682714	0.488987343	0.311118757	-0.550138025	-0.42447419	-0.419183445	-0.354537481	0.072387252	0.162636063	0.103542992	0.092695591
"Skluy_6.3.27:27"	0.081524287	0.058661127	0.009920508	0.050597478	0.038951396	0.412338837	0.090316407	0.351681875	-0.698438808	-0.694129137	-0.771362795	-0.63638714	-0.039538282	-0.132925095	-0.114048222	-0.03854203
"Skluy_6.3.28:28"	-0.942144625	-0.94864774	-0.959542048	-0.833768222	-1.004900692	-0.826328518	-0.915356979	-0.884824254	-0.965923645	-0.753643933	-0.791479261	-0.761169762	0.346502816	0.368815049	0.488876443	0.368973122
"Skluy_6.3.29:29"	-0.263349998	-0.12035782	-0.036819108	-0.10196214	0.079491974	-0.048463809	-0.018754377	-0.012345851	-0.319730565	-0.3286488	-0.348340828	-0.466190102	-0.009395866	0.118800145	0.067395701	0.171476325
"Skluy_6.3.30:30"	0.069430027	-0.043247927	0.067804926	0.240890547	0.479033205	0.526160852	0.565842054	0.486204139	0.084720672	-0.060616034	-0.215469594	0.099646594	-0.004552074	0.153966915	0.352261575	0.184399417
"Skluy_6.3.31:31"	-0.149978001	-0.16318567	-0.239680623	0.093939149	0.011805727	-0.020743675	-0.030265122	0.165803735	-0.77025003	-1.144411697	-1.063999454	-0.653692338	-0.304409583	0.022616768	-0.207095635	-0.107385214
"Skluy_6.3.32:32"	-0.097560194	-0.009092394	0.133813695	0.729104878	-0.110495165	0.226301953	0.180526598	0.081126532	-0.753564181	-1.623278062	-1.279240817	-0.571058843	-0.065022347	0.262223276	0.254357852	0.12780662
"Skluy_6.3.33:33"	0.333949537	0.257329946	0.190678224	0.243275785	0.43228178	0.470061849	0.438505034	0.522267073	-0.342827578	0.068774284	0.165583862	-0.062672937	-0.016584564	0.08769795	0.020405075	0.018095897
"Skluy_6.3.34:34"	0.352049843	0.317605729	0.305563373	0.374082242	0.017835685	0.438986173	0.394577729	0.20138303	0.082716602	0.439628787	0.285398085	0.282884955	0.041977002	0.035290396	0.068518795	-0.026888359
"Skluy_6.3.35:35"	-0.106524362	-0.169504323	-0.02951816	-0.096621197	-0.218481548	-0.289159855	-0.261149461	-0.391967718	-0.177059908	-0.017713535	0.100309205	0.008520245	0.034821176	-0.054692842	0.060724049	-0.0710536
"Skluy_6.3.3:3"	-0.311785912	-0.509206867	-0.45874114	-0.577263571	-0.469506842	-0.659253898	-0.790845349	-0.572542591	-2.050134024	-2.933779352	-2.519442074	-2.289826281	-0.343570739	-0.625322437	-0.709092206	-0.462408633
"Skluy_6.3.4:4"	1.082215777	0.903175125	1.002460395	0.815719191	1.268273311	1.362025839	1.179302143	1.011122195	-0.790873392	-0.925664078	-1.060252679	-1.04975702	-0.448363683	-0.329136275	-0.60512198	-0.192578687
"Skluy_6.3.5:5"	0.461899443	0.318516434	0.038330698	0.159882079	-0.29412254	-0.271364317	-0.239913151	-0.393991179	0.929369474	0.469309576	0.6815883	0.851389998	-0.236530882	-0.347360188	-0.649504509	-0.395822894
"Skluy_6.3.6:6"	-0.06421002	-0.124475121	-0.091512281	0.138754063	-0.110464613	0.007168641	-0.053837955	-0.124723921	-0.051477528	0.217356726	0.057151444	-0.008066892	-0.085936261	0.00237894	0.21255578	0.310302753
"Skluy_6.3.7:7"	0.253091028	0.129610406	0.086005309	0.278633868	-0.099618858	-0.022561058	-0.046190959	-0.112818834	0.239342836	0.520076017	0.408523108	0.52028722	0.064930549	-0.000725838	-0.063193732	-0.079064313
"Skluy_6.3.8:8"	0.184342472	0.207798281	0.175606387	0.137472913	0.035206194	-0.083969685	0.052212824	0.135581121	0.416757739	0.57341818	0.781892513	0.696029192	0.213526963	0.331539678	0.229409526	0.162095345
"Skluy_6.3.9:9"	-0.221571796	-0.496157173	-0.066782094	-0.085672444	-0.46065709	-0.145476549	0.366463817	0.284548581	0.234186619	0.164799232	0.546895576	-0.322686357	0.200836251	0.32116153	1.053589033	0.261295555
"Skluy_6.4.10:10"	-0.017183109	-0.027883543	0.010163091	-0.011890076	0.051130283	0.262358427	0.24055175	0.061871032	-0.366374059	-0.349888235	-0.424478156	-0.276413286	-0.191978641	-0.311911874	-0.184460164	-0.161030245
"Skluy_6.4.11:11"	-0.185319787	-0.102471323	0.029625081	-0.011631701	-0.386811831	-0.336998167	-0.332619205	-0.235506802	0.114786361	-0.101576248	0.018091137	0.192488858	-0.033529673	0.099768001	0.148798734	0.062679622
"Skluy_6.4.12:12"	0.217016474	0.27435979	0.075923366	0.175762682	0.377802609	0.580311744	0.224371764	0.315273079	0.300499621	0.482172835	0.413327452	0.436545289	-0.003252533	0.287823682	0.12985816	0.042228642
"Skluy_6.4.13:13"	-0.0551241	0.049368855	0.019013218	0.032351979	0.275373191	0.078977259	0.164251255	0.237649492	0.341862204	0.337048548	0.381660864	0.321338342	-0.14485415	-0.1066194	-0.186503784	-0.156002291
"Skluy_6.4.14:14"	0.102828727	0.155116193	0.143531058	0.114818619	0.149147659	0.17667581	0.238774532	0.227447383	0.40987968	0.785871598	0.654684424	0.687472807	0.07621334	0.140984394	0.06388097	0.092933616
"Skluy_6.4.15:15"	-0.052572831	-0.102703371	-0.107849429	0.001028713	-0.236076725	-0.098548823	-0.007794061	-0.023733018	0.273800996	0.304809939	0.370998595	0.447184375	0.110554672	-0.337983338	0.06782756	-0.032447965
"Skluy_6.4.16:16"	0.281859997	0.167919317	0.230517319	0.36113188	0.582955251	0.6800554	0.480378764	0.447836877	0.597700148	1.080834367	0.819632539	0.718144867	0.215321299	0.387059834	0.486998586	0.141358607
"Skluy_6.4.17:17"	0.104537559	0.156440162	0.288934333	0.386693506	0.344273089	0.447270921	0.565479762	0.146666911	-0.266243284	-0.250767527	-0.134967266	-0.186524459	0.006165943	0.181609455	0.142697779	0.26628166
"Skluy_6.4.18:18"	-0.003960769	0.076517834	0.115216436	0.047044841	0.041346881	-0.101383575	-0.053024785	-0.006912608	0.812026476	0.823165071	0.902446816	0.711925681	-1.23E-05	0.025920616	-0.04157881	-0.005763344
"Skluy_6.4.19:19"	-0.332879619	-0.16791412	-0.029048753	-0.033509153	-0.198172909	0.005805992	-0.232804919	-0.144661052	0.137774865	0.188059824	0.079242723	-0.175428448	-0.133411219	-0.397900737	-0.334991961	-0.184137975
"Skluy_6.4.20:20"	0.068296953	0.237334965	0.299294988	0.237749281	0.041487043	0.170664594	0.2238697	0.008384969	-0.084386144	0.090245224	-0.139922894	0.053456534	-0.014106946	0.186377203	0.059108083	0.388496083
"Skluy_6.4.21:21"	0.172156634	0.186035118	0.250607857	0.332935284	0.587740941	0.632955798	0.382753832	0.531834159	-0.178693295	-0.092382025	-0.112752834	-0.136753522	-0.10347523	0.035807513	-0.144239934	-0.159045814
"Skluy_6.4.22:22"	0.088042669	0.078250193	0.073711343	0.085261809	0.083286699	0.034149642	0.050227455	-0.03010158	0.084697956	0.220101363	0.255850012	0.130828569	0.176840202	0.026003875	0.183969751	0.215724129
"Skluy_6.4.23:23"	-0.050015873	0.006428001	0.104309461	0.031585163	0.238420781	0.161478333	0.088019629	0.005011572	0.62811142	0.366308603	0.457048846	0.482364263	-0.027419616	0.009148919	-0.008785607	0.191624557
"Skluy_6.4.24:24"	-1.783974817	-1.839555973		-1.907626111	-0.284794254		-0.582134884		0.118313851	-1.918436415	-2.032266634	-0.644817878	0.910293608	0.802168826	0.78611063	-0.26901205
"Skluy_6.4.25:25"	0.200192421	0.796240873	0.222783113	-0.272042444	0.403864752	-0.213331534	0.199634733	0.216031389	0.914640145	0.976033552	1.314233308	1.380991739	-0.193117659	-0.21454668	-0.215702569	-0.028403989
"Skluy_6.4.26:26"	-0.073652807	0.079139189	-0.230428129	-0.11756122	0.102332603	0.14540109	0.118157503	-0.022686583	0.144777655	0.274880698	0.147403959	0.192179053	0.318629295	-0.050388684	0.101420151	0.053486237
"Skluy_6.4.27:27"	-0.045754953	-0.079170165	0.150992106	0.010570819	-0.428851411	-0.062313748	0.059072957	0.004928194	0.165284211	-0.081857407	-0.007616436	-0.022733361	-0.084515387	-0.134221896	-0.076935928	-0.341752672
"Skluy_6.4.28:28"	0.047805027	0.117806496	0.044101098	-0.26397899	0.069524658	0.120449962	0.070431664	-0.0131253	-0.428775482	-0.550461554	-0.844930989	-0.559784271	-0.055557695	-0.507531993	-0.073064233	-0.100842564
"Skluy_6.4.29:29"	0.350520167	0.327325959	0.432984113	0.281400214	0.590804246	0.565003176	0.460733764	0.588273939	-0.468443453	-0.628377293	-0.643995094	-0.678710986	0.066346158	-0.461541239	-0.137817841	-0.062353087
